2.152625399999999800e+01 2.263683599999999885e+01 2.247506999999999877e+01 2.255876999999999910e+01 2.238920999999999850e+01
2.152625399999999800e+01 2.263683599999999885e+01 2.246722199999999958e+01 2.251996199999999959e+01 2.234127600000000058e+01
2.122086599999999734e+01 2.089056599999999975e+01 1.967759999999999820e+01 1.923141599999999940e+01 1.599449399999999955e+01
2.152625399999999800e+01 2.263683599999999885e+01 2.193359399999999937e+01 1.967122799999999927e+01 1.881534600000000168e+01
