1.840571999999999875e+01 2.586063599999999951e+01 2.883463199999999915e+01 3.175378199999999751e+01 3.356344800000000106e+01
1.840571999999999875e+01 2.583923399999999759e+01 2.883463199999999915e+01 3.175378199999999751e+01 3.356344800000000106e+01
1.780599600000000038e+01 2.343717000000000183e+01 2.466036000000000072e+01 2.999196000000000240e+01 3.270148199999999861e+01
1.840571999999999875e+01 2.445775199999999572e+01 2.671936200000000028e+01 2.685688200000000236e+01 2.796857999999999933e+01
