1.948897799999999947e+01 2.624110199999999793e+01 2.785694399999999860e+01 3.096719999999999828e+01 3.474628200000000078e+01
1.948897799999999947e+01 2.536707600000000085e+01 2.783685600000000093e+01 3.096719999999999828e+01 3.324706199999999967e+01
1.505574000000000012e+01 2.223098999999999847e+01 2.548288799999999554e+01 2.867219999999999658e+01 3.474628200000000078e+01
1.948897799999999947e+01 2.467432799999999915e+01 2.625794999999999746e+01 2.779007399999999706e+01 2.824779599999999746e+01
