3.350602620000000087e+01 3.294405126000001616e+01 3.243695580000002110e+01 3.186014453999999674e+01 3.156761196000000780e+01
3.317592330000000800e+01 3.265312752000000529e+01 3.222688464000000153e+01 3.166637417999998760e+01 3.120576102000000418e+01
3.319818497999999352e+01 3.231821519999999026e+01 3.156560532000001018e+01 3.042705563999999185e+01 2.905886682000000576e+01
3.139091640000000893e+01 2.835313362000000126e+01 2.526282828000000791e+01 2.233875311999999980e+01 1.973462112000000346e+01
