2.003133448799998462e+01 2.490303553200004671e+01 2.937706252200002766e+01 3.228502498200000304e+01 3.401307568800002201e+01
2.002781791799998601e+01 2.483068136400002501e+01 2.909971072800000158e+01 3.200280262200000436e+01 3.381566684400004874e+01
1.785997384199999871e+01 2.270038379399998263e+01 2.789235934200000244e+01 3.164879201400001918e+01 3.376958873399999561e+01
1.998475252199997598e+01 2.388360940200001892e+01 2.631111393599999104e+01 2.803623622200002430e+01 2.950303150799997454e+01
