3.285762766199995610e+01 3.225368619000003889e+01 3.165675226199998349e+01 3.102395729400006275e+01 3.070334957400001130e+01
3.259149299999995009e+01 3.200463361800000683e+01 3.143430268199996647e+01 3.079204858800003208e+01 3.044564883000000322e+01
3.250248542999993617e+01 3.154354437599999983e+01 3.056412608999998781e+01 2.949159670200002381e+01 2.814041728799999476e+01
3.084172970400004132e+01 2.804466225599998808e+01 2.521323566999998533e+01 2.235228816599999391e+01 1.987297666199998503e+01
